Provider Name,Affiliation,Operation Type,FRN,Provider ID
"Viasat Carrier Services, Inc.","Viasat, Inc.",Non-ILEC,0027846104,290111
"Viasat, Inc.","Viasat, Inc.",Non-ILEC,0004963088,290111
Viatech Inc D/B/A Velosity Electronics,Viatech Inc.,Non-ILEC,0024433955,380140
"Vicinity Solutions, Inc.","Vicinity Solutions, Inc.",Non-ILEC,0030986228,440183
Vickery IT,Vickery IT LLC,Non-ILEC,0030116248,460625
"Victoria Electric Cooperative, Inc.","Victoria Electric Cooperative, Inc.",Non-ILEC,0005781620,420146
"Victory Telecom, Inc.","Victory Telecom, Inc.",Non-ILEC,0015668981,430220
"Viirtue, Inc.","Viirtue, Inc.",Non-ILEC,0033557497,480098
"VINIX, LLC","Vinix, LLC",Non-ILEC,0023989528,350112
Vinton Municipal Communications Utility,Vinton Municipal Communications Utility,Non-ILEC,0028772382,420147
"Viola Communications, Inc.",Viola Holding Company,Non-ILEC,0010753986,131431
Viola Home Telephone Co.,Viola Holding Company,ILEC,0004976932,131431
VIP Voice Services LLC,VIP Voice Services LLC,Non-ILEC,0023610769,320102
Virgin Islands Telephone Corporation (d/b/a Viya; f/k/a Innovative Telephone; a/k/a Vitelco),"ATN International, Inc.",ILEC,0004555595,130081
Virginia Broadband LLC,"Virginia Broadband, LLC",Non-ILEC,0033699505,300169
"Virginia Broadband, LLC","Virginia Broadband, LLC",Non-ILEC,0016210890,300169
"Virginia Everywhere, LLC","Virginia Everywhere, LLC",Non-ILEC,0023524705,300170
"Virtual Educational Resources Network, Inc.",Smart Networks LLC,Non-ILEC,0023365497,460504
"Vision CTS, LLC","Vision CTS, LLC",Non-ILEC,0022909170,310080
Vision Voice and Data Systems LLC,Vision Voice and Data Systems LLC,Non-ILEC,0025674383,380141
"Visionary Communications, LLC","Visionary Communications, Inc.",Non-ILEC,0018092593,300171
VisionQuest Technology,"VisionQuest Technology, LLC",Non-ILEC,0026839019,430171
"Vistitude Computer Solutions, Inc.","Vistitude Computer Solutions, Inc.",Non-ILEC,0030124051,430091
VITALink LLC,VITALink LLC,Non-ILEC,0025175902,430092
Vitel Global Communications LLC,"Vitel Global Communications, LLC",Non-ILEC,0021713961,480100
"Vitelcom Cellular, Inc. d/b/a Viya Wireless","ATN International, Inc.",Non-ILEC,0005087002,130081
Vive Communications,"Vive Communications, LLC",Non-ILEC,0025259458,390130
Vocal IP Networx Ltd,Vocal IP Networx Ltd.,Non-ILEC,0016870578,360102
Vocalcom LLC,Vocalcom LLC,Non-ILEC,0029846417,420148
"VODA NETWORKS, INC.","Voda Network, Inc.",Non-ILEC,0014851448,290116
Vodafone US Inc.,Vodafone US Inc.,Non-ILEC,0023013378,440107
Vodex Communications Corporation,Vodex Communications,Non-ILEC,0021799390,480101
Vogtmann Engineering Inc,Vogtmann Engineering Inc.,Non-ILEC,0011421815,220071
"Voice 9, LLC","Voice 9, LLC",Non-ILEC,0031647092,450131
"VoiceCo Networks, Inc.","VoiceCo Networks, Inc.",Non-ILEC,0027621176,390131
"VoiceLogix, LLC","VoiceLogix, LLC",Non-ILEC,0030180053,450132
"Voip Ease, LLC","VoIP Ease, LLC",Non-ILEC,0025095019,330079
"VOIP Extension, Inc.","VOIP Extension, Inc.",Non-ILEC,0026730101,380142
"VoIP Innovations, LLC",Sangoma Technologies U.S. Inc.,Non-ILEC,0016266157,190395
"VoIP International, LLC","VoIP International, LLC",Non-ILEC,0027729458,390132
VOIP OFFICE,VoIP Office LLC,Non-ILEC,0030094510,440108
VOIP Solutions LLC,VOIP Solutions LLC,Non-ILEC,0032022337,460627
VOIP59 LLC,VOIP59 LLC,Non-ILEC,0028705697,430172
VoIPCo,"VoIPCO, Inc.",Non-ILEC,0031280522,470106
"Voipdial, LLC","Voipdial, LLC",Non-ILEC,0025123928,340081
"VoIPLy, LLC","VoIPLy, LLC",Non-ILEC,0026751495,370134
"Voiptel Providers, Inc.","Voiptel Providers, Inc.",Non-ILEC,0027696293,400128
"VoIPX International, Inc.","VoIPX International, Inc.",Non-ILEC,0006093280,340082
Voitex LLC,"Voitex, LLC",Non-ILEC,0030311591,480102
Voiturio LLC,Voiturio LLC,Non-ILEC,0029056975,410112
Volcano Telephone Company,Volcano Communications Company,ILEC,0001549914,131441
Volli Communication Inc.,"Volli Communications, Inc.",Non-ILEC,0030865760,480103
"Volt Broadband, LLC","Volt Broadband, LLC",Non-ILEC,0030230379,480104
Vonage Holdings Corp.,Vonage Holdings Corp.,Non-ILEC,0018401844,190397
Voneto,"Voneto, LLC",Non-ILEC,0022370738,410113
Voonami Inc.,"Voonami, Inc.",Non-ILEC,0020799110,470086
"Votacall, Inc","Votacall, Inc.",Non-ILEC,0019720747,280064
"VOWtel, LLC","VOWtel, LLC",Non-ILEC,0028052983,390133
"Voxedge, LLC","Voxedge, LLC",Non-ILEC,0026363416,470087
VOXO LLC,VOXO LLC,Non-ILEC,0026372128,360096
"Voxology Carrier Services, Inc.","Voxology Carrier Services, Inc.",Non-ILEC,0016967507,370072
Voxtell LLC,"Voxtell, LLC",Non-ILEC,0023770696,350114
"Voxter Communications, Inc.","Ooma, Inc.",Non-ILEC,0028440600,280040
"Voyant Communications, LLC","Sinch US Holding, Inc.",Non-ILEC,0015331689,310026
"Voytel, LLC","Voytel, LLC",Non-ILEC,0033572850,480105
"VPNet, Inc.","VPNet, Inc.",Non-ILEC,0021234265,370135
VR3Cloud International LLC,VR3Cloud International LLC,Non-ILEC,0030123715,430094
"VTech Support, Inc.","VTech Support, Inc.",Non-ILEC,0023807613,460636
"VTel Wireless, Inc.","VTel Wireless, Inc.",Non-ILEC,0003645843,460632
"VTX Communications, LLC","Valley Telephone Cooperative, Inc. (TX)",Non-ILEC,0017535386,340001
VVD Funding LLC,VVD Funding LLC,Non-ILEC,0019722230,300168
"Vyve Broadband Investments, LLC",Vyve Broadband Investments (GTCR),Non-ILEC,0029237369,410114
W A T C H TV Company,Benton Ridge Telephone Company,Non-ILEC,0002930980,130116
W S Electronics LLC,W S Electronics LLC,Non-ILEC,0032802506,380146
"W.T. Services, Inc.",West Texas Rural Telephone Cooperative Inc.,Non-ILEC,0001655125,131466
"Wabash Communications, Inc.",Wabash Mutual Telephone Company,Non-ILEC,0004965380,131444
Wabash Mutual Telephone Company,Wabash Mutual Telephone Company,ILEC,0004333266,131444
"Wabash Telephone Cooperative, Inc.","Wabash Telephone Cooperative, Inc.",ILEC,0004327201,131445
Waddell Solutions Group LLC,Waddell Solutions Group LLC,Non-ILEC,0023301781,470115
"WAHKIAKUM WEST TELEVISION, INC",Wahkiakum West Inc.,Non-ILEC,0024447120,131475
"Waitsfield-Fayston Telephone Co., Inc.",Selectronics Corporation,ILEC,0004956652,131175
wake wireless,"AWC, LLC",Non-ILEC,0023437775,340009
Waldron Telephone Company,Waldron Communication Company,ILEC,0004957528,130511
Walnut Hill Telephone Company,"Townes Telecommunications, Inc.",ILEC,0001730126,131362
Walnut Telephone Company,Marne & Elk Horn Telephone Company,ILEC,0003749645,130782
"Wamego Telecommunications Company, Inc.","Wamego Telephone Company, Inc.",ILEC,0003746088,131448
War Telephone LLC,"Future Fiber FinCo, LLC",ILEC,0005057328,131378
Warm Springs Telecommunications Company,Warm Springs Telecommunications Company,Non-ILEC,0020056446,260070
Warp Networks Inc.,Warp Networks Inc.,Non-ILEC,0024650061,370138
Warwick Broadband Service,Town of Warwick,Non-ILEC,0024046914,360090
"Washington Broadband, Inc.","Washington Broadband, Inc.",Non-ILEC,0013775002,330082
WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,Washington County Rural Telephone Cooperative,ILEC,0003936994,131451
Washtenaw Fiber Properties LLC,Washtenaw Fiber Properties LLC,Non-ILEC,0029980547,430221
"WaTech Computer Services, Inc.","WaTech Computer Services, Inc.",Non-ILEC,0029022050,420149
Wauneta Telephone Company,BW Telcom,ILEC,0004331070,130114
Wave Internet Technologies LLC,Wave Internet Technologies LLC,Non-ILEC,0018678110,450172
"Wave Rural Connect, LLC",Arkansas Valley Electric Cooperative Corporation,Non-ILEC,0027815794,410008
Wave Wireless LLC,Wave Wireless LLC,Non-ILEC,0018057257,131453
"WAVE.BAND, LLC","WAVE.BAND, LLC",Non-ILEC,0025198367,460090
"WaveDivision Holdings, LLC","Radiate Holdings, LP",Non-ILEC,0008245839,130079
Wavelength LLC,Wavelength LLC,Non-ILEC,0028008738,420150
WAVELINC COMMUNICATIONS,WaveLinc Communications LLC,Non-ILEC,0018683326,310082
Waverly Communications Utility,Waverly Utilities,Non-ILEC,0025161969,350025
"Waverly Hall Telephone, LLC","USConnect Holdings, Inc.",ILEC,0004333043,300192
WavSpeed Inc,WavSpeed Inc.,Non-ILEC,0021857891,420151
Wayne Technologies LLC,Wayne Technologies LLC,Non-ILEC,0026068593,440184
"We Connect Communications, Inc.",Fail Telecommunication Corporation,Non-ILEC,0030302210,140030
"Webatron Internet Solutions, Inc.","Webatron Internet Solutions, Inc.",Non-ILEC,0018345074,450134
Webb-Dickens Telephone Corporation,Mutual Telephone Company (IA),ILEC,0002586998,130877
WebFire Communications Inc.,"Web Fire Communications, Inc.",Non-ILEC,0008188633,180064
Webformix Internet Company,Webformix Company,Non-ILEC,0017678236,290118
Webhiway Communications LLC,Webhiway Communications LLC,Non-ILEC,0032819799,270115
Webiffi,Webiffi,Non-ILEC,0030862767,460091
"WebNet Memphis, Inc., d.b.a. WorldSpice Technologies","WebNet Memphis, Inc.",Non-ILEC,0016473449,230055
"Webpass, Inc.",Google LLC,Non-ILEC,0019297043,240041
Webster-Calhoun Cooperative Telephone Association,Webster-Calhoun Cooperative Telephone Association,ILEC,0002589307,131457
WeConnect Broadband,AMF Enterprises LLC,Non-ILEC,0030898381,430225
"WEHCO Video, Inc.","WEHCO Video, Inc.",Non-ILEC,0005027941,150334
Welink Communications,"WeLink Communications, Inc.",Non-ILEC,0027669977,460092
"Wellcom Technologies Chambers, LP","Wellcom Technologies Highlands, LP",Non-ILEC,0033429994,470108
"Wellcom Technologies Highlands, LP","Wellcom Technologies Highlands, LP",Non-ILEC,0033429960,470108
Wellman Cooperative Telephone Association,Wellman Cooperative Telephone Association,ILEC,0002592426,131458
Wells Community Internet Project,Wells Community Internet Project,Non-ILEC,0026677948,360097
Wes Tex Telephone Cooperative Inc,"Wes-Tex Telephone Cooperative, Inc.",ILEC,0001644798,131476
"West Carolina Communications, LLC","West Carolina Rural Telephone Cooperative, Inc.",Non-ILEC,0004322350,131459
"West Carolina Rural Telephone Cooperative, Inc.","West Carolina Rural Telephone Cooperative, Inc.",ILEC,0001886977,131459
West Central Telephone Assoc.,West Central Telephone Assn.,ILEC,0002645612,131460
West Iowa Telephone Co.,West Iowa Telephone Company,ILEC,0002592392,131461
"West Kentucky Rural Telephone Cooperative Corp., Inc. Corp Inc","Synergy Technology Partners, inc.",ILEC,0001792621,130068
West Liberty Telephone Company,West Liberty Telephone Company,ILEC,0002592384,131463
"WEST PLAINS TELECOMMUNICATIONS, iNC.","Five Area Telephone Cooperative, Inc.",ILEC,0003742343,130502
West River Cooperative Telephone Company,West River Cooperative Telephone Company,ILEC,0002430163,140101
West River Telecommunications Cooperative,West River Telecommunications Cooperative,ILEC,0002477651,131465
West Side Telecommunications,"TelAtlantic, Inc.",ILEC,0002009405,131303
"West Tennessee Telephone Co., Inc.",Telephone Electronics Corporation,ILEC,0003723723,131311
West Texas Rural Telephone Cooperative Inc.,West Texas Rural Telephone Cooperative Inc.,ILEC,0004278453,131466
West Wisconsin Telcom Cooperative Inc,"West Wisconsin Telcom Cooperative, Inc.",ILEC,0002722049,131467
Westechs Communications LLC,Westechs Communications LLC,Non-ILEC,0029141850,420152
"Westelcom Networks, Inc","Westelcom Network, Inc.",Non-ILEC,0005050141,131469
"Western Broadband, LLC","Schurz Communications, Inc.",Non-ILEC,0011987070,131167
"Western Communications, Inc.","Western Communications, Inc.",Non-ILEC,0002429686,270099
Western Iowa Telephone Association,Western Iowa Telephone Association,ILEC,0002590073,131472
Western Iowa Wireless,Western Iowa Wireless,Non-ILEC,0021977418,400138
Western Montana CommunityTel Inc.,"CommunityTel, Inc.",Non-ILEC,0018710160,131129
"WESTERN NEW MEXICO TELEPHONE COMPANY, INC.",LICT Corporation,ILEC,0001667765,160127
Western Telephone Company,"Nuvera Communications, Inc.",ILEC,0003740008,130906
Western Wahkiakum County Telephone Company,Wahkiakum West Inc.,ILEC,0001583194,131475
"Wes-Tex Telecommunications, Ltd.","Wes-Tex Telephone Cooperative, Inc.",Non-ILEC,0003716164,131476
Westfiled Gas and Electric Light Department,Westfield Gas & Electric,Non-ILEC,0010568673,190405
Westgate Communications LLC,Westgate Communications LLC,ILEC,0003785300,190406
Westmoreland Telephone Company dba Get Through Communications,Westmoreland Telephone Company,Non-ILEC,0003183167,380147
"WestPAnet, Inc.","WestPAnet, Inc.",Non-ILEC,0013613161,360103
"Westphalia Broadband, Inc.",Chapin Communications Corporation,Non-ILEC,0011278702,130233
Westphalia Telephone,Chapin Communications Corporation,ILEC,0004969093,130233
Westweb,Westweb LLC,Non-ILEC,0022321335,460103
Wharton County Electric Cooperative Inc,"Wharton County Electric Cooperative, Inc.",Non-ILEC,0001687326,150335
"Wheat State Telephone, Inc.","Golden Wheat, Inc.",ILEC,0002333672,130551
"WHEELER BROTHERS GRAIN CO., INC","Wheeler Brothers Grain Co., Inc.",Non-ILEC,0004545844,380148
Whidbey Telephone Company,"Abound Ventures, Inc.",ILEC,0004321451,131478
"Whistle Phone, LLC","Whistle Phone, LLC",Non-ILEC,0021553631,270100
WHITE CLOUD COMMUNICATIONS INC,White Cloud Networks,Non-ILEC,0007011331,430175
White Cloud Communications US LLC DBA: Broadlinc,White Cloud Communications US LLC,Non-ILEC,0028107282,410115
"WhiteSky Communications, LLC.","RealPage, Inc.",Non-ILEC,0024695124,420153
Whitestone Community Association d/b/a Whitestone Power & Communications,Whitestone Community Association,Non-ILEC,0024035909,330083
Whitewater Wideband LLC dba Edge Broadband,Whitewater Wideband LLC,Non-ILEC,0023270762,460093
"Whittrio, Inc. dba Stimulus Technologies","Whittrio, Inc.",Non-ILEC,0020945390,350116
"Whiz to Coho, Inc","Whiz to Coho, Inc.",Non-ILEC,0016162661,150336
"WHOLESALE CARRIER SERVICES, INC.",BCM One Holding,Non-ILEC,0007437353,190408
Wichita Online Inc.,"Hilliary Communications, LLC",Non-ILEC,0018293050,190233
WICOMM VOIP LLC,Wicomm VoIP LLC,Non-ILEC,0026783407,370140
WideOpen Networks Inc.,"WideOpen Networks, Inc.",Non-ILEC,0025245739,400054
Wiensco LLC,Wiensco LLC,Non-ILEC,0027122415,420155
"WIFAST, LLC","WiFast, LLC",Non-ILEC,0031034713,430233
WiFI Pros LLC,Ten Four Holdings LLC,Non-ILEC,0032419996,460615
"WiFi Services Caribbean, Inc","WiFi Services Caribbean, Inc.",Non-ILEC,0022942296,450136
Wifi Squared,Wifi Squared LLC,Non-ILEC,0023081078,350200
Wi-Fiber of Northern California,"Wi-Fiber, Inc.",Non-ILEC,0032794695,370141
"Wi-Fiber, Inc.","Wi-Fiber, Inc.",Non-ILEC,0026642223,370141
WIFICOW WYOMING CORPORATION,Wificow Wyoming Corporation,Non-ILEC,0032718827,460094
"Wifinity, LLC","Wifinity, LLC",Non-ILEC,0026444497,370142
WiFires Communications LLC,"WiFires Communications, LLC",Non-ILEC,0027216944,380149
WIFIRUS,WIFIRUS,Non-ILEC,0027269851,370161
Wiggins Telephone Association,Wiggins Telephone Association,ILEC,0001616192,131481
"Wikstrom Telephone Company, Inc.","Wikstrom Telephone Company, Inc.",ILEC,0004319372,131482
Wilderness Valley Telephone Company,Northern Telephone Company/Wilderness Valley Telephone Company,ILEC,0003774460,130944
"Wildix, Inc.","Wildix, Inc.",Non-ILEC,0031082035,450137
"Wilkes Communications, Inc.",Wilkes Telephone Membership Corporation,Non-ILEC,0011915014,131486
Wilkes Telephone & Electric Co.,"Dycom Holding, Inc.",ILEC,0001857598,131485
WILKES TELEPHONE MEMBERSHIP CORP,Wilkes Telephone Membership Corporation,ILEC,0003718426,131486
Willard Communications LLC,Willard Communications LLC,Non-ILEC,0028772036,400055
Willard Telephone Company,Willard Telephone Company,ILEC,0004939864,131487
WILLOWEB INC,"WillowWeb, Inc.",Non-ILEC,0027429224,420157
"Wilson Creek Communications, LLC","Wilson Creek Communications, LLC",Non-ILEC,0020262317,220075
Wilson Telephone Co Inc,Grauer Management Inc.,ILEC,0003722444,130565
"WIN, LLC",Communications Management Group LLC,Non-ILEC,0006791602,300034
"Wind Wireless, Inc.","Wind Wireless, Inc.",Non-ILEC,0018490748,470088
"Wind Wireless, LLC","Wind Wireless, LLC",Non-ILEC,0033107137,480107
WindBreak Cable,WinDBreak Cable,Non-ILEC,0032679409,131492
Windfield Enterprises dba Kellin Communications,Windfield Enterprises LLC,Non-ILEC,0015457351,300078
"Windstream Accucomm Telecommunications, LLC","Windstream Holdings, Inc.",ILEC,0001856145,131413
"Windstream Alabama, LLC","Windstream Holdings, Inc.",ILEC,0004966594,131413
"Windstream ARKANSAS, LLC","Windstream Holdings, Inc.",ILEC,0006580518,131413
"Windstream Buffalo Valley, Inc","Windstream Holdings, Inc.",ILEC,0008343162,131413
"Windstream Communications Kerrville, LLC","Windstream Holdings, Inc.",ILEC,0001687813,131413
Windstream Communications LLC,"Windstream Holdings, Inc.",Non-ILEC,0014409924,131413
"Windstream Communications Telecom, LLC","Windstream Holdings, Inc.",Non-ILEC,0004941142,131413
"Windstream Concord Telephone, LLC","Windstream Holdings, Inc.",ILEC,0003762010,131413
"Windstream Conestoga, Inc","Windstream Holdings, Inc.",ILEC,0005386172,131413
"Windstream D&E Systems, LLC","Windstream Holdings, Inc.",Non-ILEC,0003735776,131413
"Windstream D&E, Inc.","Windstream Holdings, Inc.",ILEC,0003271871,131413
"Windstream East Texas, LLC","Windstream Holdings, Inc.",ILEC,0004967337,131413
"Windstream EN-TEL, LLC","Windstream Holdings, Inc.",Non-ILEC,0003738465,131413
"Windstream Florida, LLC","Windstream Holdings, Inc.",ILEC,0004967360,131413
"Windstream Georgia Communications, LLC","Windstream Holdings, Inc.",ILEC,0004967725,131413
"Windstream Georgia Telephone, LLC","Windstream Holdings, Inc.",ILEC,0004967840,131413
"Windstream Georgia, LLC","Windstream Holdings, Inc.",ILEC,0004967030,131413
"Windstream Iowa Communications, LLC","Windstream Holdings, Inc.",ILEC,0003911385,131413
"Windstream Iowa-Comm, LLC","Windstream Holdings, Inc.",Non-ILEC,0005089446,131413
"Windstream IT-Comm, LLC","Windstream Holdings, Inc.",Non-ILEC,0013623335,131413
"Windstream Kentucky East, LLC","Windstream Holdings, Inc.",ILEC,0005095856,131413
"Windstream Kentucky West, LLC","Windstream Holdings, Inc.",ILEC,0004967816,131413
"Windstream Lakedale Link, LLC","Windstream Holdings, Inc.",Non-ILEC,0003738424,131413
"Windstream Lakedale, Inc.","Windstream Holdings, Inc.",ILEC,0003738416,131413
"Windstream Lexcom Communications, LLC","Windstream Holdings, Inc.",ILEC,0001959758,131413
"Windstream Mississippi, LLC","Windstream Holdings, Inc.",ILEC,0004967774,131413
